,Date,Value
636,2013-07-16,40.51538980740524
637,2013-07-17,41.023230360466314
638,2013-07-18,41.46578011772586
639,2013-07-19,41.83291247847535
640,2013-07-22,42.14185204383098
641,2013-07-23,42.47872395853461
642,2013-07-24,42.927993523143805
643,2013-07-25,43.49003233283178
644,2013-07-26,44.09086617309769
645,2013-07-29,44.6309267790768
646,2013-07-30,45.03164095924381
647,2013-07-31,45.23052445503639
648,2013-08-01,45.1717241225068
649,2013-08-02,44.872087386875656
650,2013-08-05,44.42840975276306
651,2013-08-06,43.96098119617612
652,2013-08-07,43.57416814773933
653,2013-08-08,43.31576473496043
654,2013-08-09,43.17521725984198
655,2013-08-12,43.10865384481403
656,2013-08-13,43.07801578189176
657,2013-08-14,43.09267801162214
658,2013-08-15,43.13709826496199
659,2013-08-16,43.14187504113069
660,2013-08-19,43.08046486118506
661,2013-08-20,42.98656318041829
662,2013-08-21,42.902123383798966
663,2013-08-22,42.82448818693317
664,2013-08-23,42.73169349234054
665,2013-08-26,42.65054009190644
666,2013-08-27,42.624953744723854
667,2013-08-28,42.64036594076576
668,2013-08-29,42.6243295726224
669,2013-08-30,42.485130594946106
670,2013-09-03,42.185955544519864
671,2013-09-04,41.82512023848331
672,2013-09-05,41.573447859816966
673,2013-09-06,41.53307185806437
674,2013-09-09,41.68369349607378
675,2013-09-10,41.92779823950179
676,2013-09-11,42.207224726985366
677,2013-09-12,42.54203720089967
678,2013-09-13,42.96235061469765
679,2013-09-16,43.43247654423547
680,2013-09-17,43.86762212007684
681,2013-09-18,44.22416657909995
682,2013-09-19,44.51089432176269
683,2013-09-20,44.79307002256428
684,2013-09-23,45.13833632586647
685,2013-09-24,45.511393901323636
686,2013-09-25,45.8103619313032
687,2013-09-26,45.935036976814594
688,2013-09-27,45.83129883144607
689,2013-09-30,45.52759606502773
690,2013-10-01,45.10179113518425
691,2013-10-02,44.67647721480044
692,2013-10-03,44.36707244533123
693,2013-10-04,44.227070475024114
694,2013-10-07,44.26765805690315
695,2013-10-08,44.41031311701138
